17,2,670,146,77,220,-1,-1,-1
17,1,598,152,89,217,-1,-1,-1
18,13,464,141,18,43,-1,-1,-1
18,11,544,148,20,49,-1,-1,-1
18,10,315,141,78,184,-1,-1,-1
18,7,508,144,24,63,-1,-1,-1
18,2,679,144,81,223,-1,-1,-1
18,1,607,151,92,217,-1,-1,-1
19,13,461,142,17,40,-1,-1,-1
19,11,543,146,21,51,-1,-1,-1
19,10,324,141,86,187,-1,-1,-1
19,7,509,143,24,65,-1,-1,-1
19,2,695,144,77,223,-1,-1,-1
19,1,625,151,91,217,-1,-1,-1
20,16,266,169,68,174,-1,-1,-1
20,13,458,141,18,43,-1,-1,-1
20,11,540,145,22,54,-1,-1,-1
20,10,334,142,92,187,-1,-1,-1
20,7,510,141,25,67,-1,-1,-1
20,2,709,142,73,220,-1,-1,-1
20,1,649,150,88,216,-1,-1,-1
21,17,1080,133,82,246,-1,-1,-1
21,16,277,152,71,185,-1,-1,-1
21,13,454,142,18,43,-1,-1,-1
21,11,541,145,22,54,-1,-1,-1
21,10,346,143,87,185,-1,-1,-1
21,7,512,139,24,67,-1,-1,-1
21,2,728,142,73,222,-1,-1,-1
21,1,669,148,87,218,-1,-1,-1
22,18,485,141,17,37,-1,-1,-1
22,17,1030,131,103,254,-1,-1,-1
22,16,293,149,63,161,-1,-1,-1
22,13,450,143,19,48,-1,-1,-1
22,11,541,144,23,53,-1,-1,-1
22,10,361,151,85,178,-1,-1,-1
22,7,515,139,23,66,-1,-1,-1
22,2,744,142,76,223,-1,-1,-1
22,1,686,148,90,219,-1,-1,-1
23,18,487,141,19,38,-1,-1,-1
23,17,990,137,118,249,-1,-1,-1
23,16,301,145,63,163,-1,-1,-1
23,13,443,142,23,53,-1,-1,-1
23,11,542,145,22,53,-1,-1,-1
23,10,378,151,86,177,-1,-1,-1
23,7,519,139,22,64,-1,-1,-1
23,2,761,142,81,224,-1,-1,-1
23,1,699,149,100,220,-1,-1,-1
24,17,955,141,119,242,-1,-1,-1
24,16,313,142,72,182,-1,-1,-1
24,11,543,146,20,52,-1,-1,-1
24,10,395,152,84,177,-1,-1,-1
24,7,520,140,23,64,-1,-1,-1
24,2,777,142,79,224,-1,-1,-1
24,1,704,148,107,221,-1,-1,-1
25,22,502,140,18,36,-1,-1,-1
25,20,576,150,19,49,-1,-1,-1
25,17,932,143,108,233,-1,-1,-1
25,16,322,145,74,190,-1,-1,-1
25,11,543,148,20,50,-1,-1,-1
25,10,400,164,87,169,-1,-1,-1
25,7,520,141,23,63,-1,-1,-1
25,2,792,142,74,224,-1,-1,-1
25,1,718,146,102,221,-1,-1,-1
26,22,502,139,19,38,-1,-1,-1
26,20,577,150,19,49,-1,-1,-1
26,17,911,142,102,230,-1,-1,-1
26,16,334,148,78,194,-1,-1,-1
26,11,544,148,19,51,-1,-1,-1
26,10,416,157,85,174,-1,-1,-1
26,7,521,142,24,67,-1,-1,-1
26,2,807,140,74,226,-1,-1,-1
26,1,742,144,96,222,-1,-1,-1
27,22,500,139,20,36,-1,-1,-1
27,20,579,150,18,49,-1,-1,-1
27,17,880,146,114,230,-1,-1,-1
27,16,342,145,82,201,-1,-1,-1
27,10,433,152,80,176,-1,-1,-1
27,7,521,143,25,68,-1,-1,-1
27,2,828,139,78,225,-1,-1,-1
27,1,755,144,98,222,-1,-1,-1
28,22,499,138,21,39,-1,-1,-1
28,20,577,146,21,54,-1,-1,-1
28,17,864,146,118,228,-1,-1,-1
28,16,363,142,75,200,-1,-1,-1
28,10,448,149,77,180,-1,-1,-1
28,7,523,142,24,71,-1,-1,-1
28,2,839,147,78,222,-1,-1,-1
28,1,761,146,103,222,-1,-1,-1
29,22,493,139,22,41,-1,-1,-1
29,20,578,146,21,55,-1,-1,-1
29,17,843,144,115,228,-1,-1,-1
29,16,373,139,72,202,-1,-1,-1
29,10,457,157,87,179,-1,-1,-1
29,7,522,141,27,72,-1,-1,-1
29,1,770,146,107,223,-1,-1,-1
30,22,494,139,25,43,-1,-1,-1
30,20,578,147,22,55,-1,-1,-1
30,16,379,136,72,209,-1,-1,-1
30,10,466,160,92,179,-1,-1,-1
30,7,526,141,28,73,-1,-1,-1
30,1,796,146,104,221,-1,-1,-1
31,22,493,138,24,44,-1,-1,-1
31,20,581,147,22,55,-1,-1,-1
31,16,390,144,80,208,-1,-1,-1
31,10,473,160,95,182,-1,-1,-1
31,1,824,147,97,219,-1,-1,-1
32,22,493,138,23,44,-1,-1,-1
32,20,583,148,21,56,-1,-1,-1
32,16,396,140,88,217,-1,-1,-1
32,10,492,162,86,180,-1,-1,-1
32,2,920,121,80,205,-1,-1,-1
32,1,851,146,103,221,-1,-1,-1
33,22,491,139,21,43,-1,-1,-1
33,20,586,148,20,54,-1,-1,-1
33,17,743,155,101,209,-1,-1,-1
33,16,404,135,86,220,-1,-1,-1
33,10,514,157,78,185,-1,-1,-1
33,2,939,134,80,212,-1,-1,-1
33,1,871,145,105,222,-1,-1,-1
34,20,588,147,20,50,-1,-1,-1
34,17,724,155,89,203,-1,-1,-1
34,16,422,140,82,216,-1,-1,-1
34,10,531,157,80,189,-1,-1,-1
34,1,896,142,119,226,-1,-1,-1
35,17,697,156,93,201,-1,-1,-1
35,16,441,131,83,226,-1,-1,-1
35,10,541,154,87,197,-1,-1,-1
35,1,926,140,129,229,-1,-1,-1
36,17,676,159,103,197,-1,-1,-1
36,16,457,137,85,226,-1,-1,-1
36,10,552,153,91,202,-1,-1,-1
36,7,537,143,28,69,-1,-1,-1
36,1,949,140,137,229,-1,-1,-1
37,17,662,159,102,195,-1,-1,-1
37,16,465,139,89,226,-1,-1,-1
37,10,571,152,88,204,-1,-1,-1
37,7,543,143,29,71,-1,-1,-1
37,1,969,139,139,229,-1,-1,-1
38,17,643,159,90,192,-1,-1,-1
38,16,473,148,92,222,-1,-1,-1
38,10,588,151,84,206,-1,-1,-1
38,7,548,144,26,72,-1,-1,-1
38,1,992,136,143,232,-1,-1,-1
39,17,633,161,76,190,-1,-1,-1
39,16,488,141,93,226,-1,-1,-1
39,10,603,150,89,210,-1,-1,-1
39,1,1018,133,149,234,-1,-1,-1
40,16,512,133,89,228,-1,-1,-1
40,10,606,147,98,215,-1,-1,-1
40,1,1047,133,154,234,-1,-1,-1
41,16,526,139,87,229,-1,-1,-1
41,10,617,147,96,217,-1,-1,-1
41,1,1072,134,153,233,-1,-1,-1
42,16,545,138,88,231,-1,-1,-1
42,10,632,146,91,218,-1,-1,-1
42,1,1095,137,144,231,-1,-1,-1
43,34,479,140,20,44,-1,-1,-1
43,16,553,136,93,233,-1,-1,-1
43,10,656,145,86,220,-1,-1,-1
43,1,1119,139,128,229,-1,-1,-1
44,35,527,140,21,65,-1,-1,-1
44,34,476,141,19,43,-1,-1,-1
44,16,568,129,91,237,-1,-1,-1
44,10,675,144,86,223,-1,-1,-1
44,1,1136,160,114,217,-1,-1,-1
45,34,474,141,19,42,-1,-1,-1
45,16,585,126,91,240,-1,-1,-1
45,10,689,146,93,223,-1,-1,-1
46,34,473,139,18,42,-1,-1,-1
46,16,611,121,88,243,-1,-1,-1
46,10,698,145,101,225,-1,-1,-1
47,39,483,176,60,145,-1,-1,-1
47,38,568,148,29,76,-1,-1,-1
47,16,628,120,89,245,-1,-1,-1
47,10,718,145,100,225,-1,-1,-1
48,42,605,148,22,61,-1,-1,-1
48,39,452,170,70,160,-1,-1,-1
48,38,572,151,28,75,-1,-1,-1
48,16,639,125,96,243,-1,-1,-1
48,10,739,143,95,226,-1,-1,-1
49,42,608,147,22,63,-1,-1,-1
49,39,425,159,84,175,-1,-1,-1
49,38,574,148,28,75,-1,-1,-1
49,16,649,125,104,245,-1,-1,-1
49,10,753,141,93,226,-1,-1,-1
50,44,558,144,23,70,-1,-1,-1
50,43,530,138,24,72,-1,-1,-1
50,42,611,145,22,63,-1,-1,-1
50,39,414,162,80,170,-1,-1,-1
50,38,576,148,28,75,-1,-1,-1
50,16,669,121,104,247,-1,-1,-1
50,10,767,140,102,229,-1,-1,-1
51,44,559,145,24,67,-1,-1,-1
51,43,530,137,24,73,-1,-1,-1
51,42,613,146,23,65,-1,-1,-1
51,39,401,164,75,161,-1,-1,-1
51,38,579,146,27,77,-1,-1,-1
51,16,695,119,99,247,-1,-1,-1
51,10,780,141,103,229,-1,-1,-1
52,44,561,146,24,66,-1,-1,-1
52,43,530,137,25,73,-1,-1,-1
52,42,613,146,24,66,-1,-1,-1
52,39,375,169,73,158,-1,-1,-1
52,38,581,146,29,74,-1,-1,-1
52,16,713,117,94,247,-1,-1,-1
52,10,797,140,103,229,-1,-1,-1
53,47,462,142,17,41,-1,-1,-1
53,44,563,148,23,63,-1,-1,-1
53,43,532,137,24,70,-1,-1,-1
53,42,615,147,24,66,-1,-1,-1
53,39,351,158,87,171,-1,-1,-1
53,38,587,147,28,70,-1,-1,-1
53,16,726,120,96,245,-1,-1,-1
53,10,826,140,96,228,-1,-1,-1
54,47,462,142,17,40,-1,-1,-1
54,44,562,149,22,63,-1,-1,-1
54,43,533,137,23,70,-1,-1,-1
54,42,617,148,23,65,-1,-1,-1
54,39,334,158,91,172,-1,-1,-1
54,38,588,147,28,74,-1,-1,-1
54,16,738,120,102,248,-1,-1,-1
54,10,858,139,93,229,-1,-1,-1
55,49,535,142,47,74,-1,-1,-1
55,47,462,142,16,40,-1,-1,-1
55,44,563,149,22,63,-1,-1,-1
55,43,532,137,24,74,-1,-1,-1
55,42,620,149,21,64,-1,-1,-1
55,39,314,157,87,171,-1,-1,-1
55,38,588,147,30,78,-1,-1,-1
55,16,754,118,107,250,-1,-1,-1
55,10,882,138,102,231,-1,-1,-1
56,47,461,142,16,39,-1,-1,-1
56,44,563,149,22,64,-1,-1,-1
56,43,533,135,25,76,-1,-1,-1
56,42,622,148,21,64,-1,-1,-1
56,39,309,160,77,167,-1,-1,-1
56,38,590,147,31,81,-1,-1,-1
56,16,776,113,111,255,-1,-1,-1
56,10,898,139,120,232,-1,-1,-1
57,47,459,142,16,39,-1,-1,-1
57,44,565,150,22,64,-1,-1,-1
57,43,535,135,25,78,-1,-1,-1
57,42,624,149,21,65,-1,-1,-1
57,39,288,160,78,167,-1,-1,-1
57,38,593,149,31,81,-1,-1,-1
57,16,812,109,112,258,-1,-1,-1
57,10,925,139,129,232,-1,-1,-1
58,47,459,141,18,42,-1,-1,-1
58,44,567,149,22,66,-1,-1,-1
58,43,535,136,26,80,-1,-1,-1
58,42,626,151,21,65,-1,-1,-1
58,39,272,162,82,167,-1,-1,-1
58,38,595,149,33,84,-1,-1,-1
58,16,840,109,108,259,-1,-1,-1
58,10,958,135,126,233,-1,-1,-1
59,47,459,140,18,43,-1,-1,-1
59,44,567,149,23,67,-1,-1,-1
59,43,536,136,27,80,-1,-1,-1
59,42,630,146,20,63,-1,-1,-1
59,39,254,157,77,164,-1,-1,-1
59,38,599,146,34,87,-1,-1,-1
59,16,858,111,116,259,-1,-1,-1
59,10,985,132,116,235,-1,-1,-1
60,47,460,141,19,45,-1,-1,-1
60,44,567,146,26,71,-1,-1,-1
60,43,539,135,26,82,-1,-1,-1
60,42,633,144,21,59,-1,-1,-1
60,39,246,158,69,160,-1,-1,-1
60,38,604,144,35,90,-1,-1,-1
60,16,894,110,114,260,-1,-1,-1
60,10,1012,132,116,236,-1,-1,-1
61,47,461,141,22,46,-1,-1,-1
61,44,569,147,26,72,-1,-1,-1
61,43,541,134,26,84,-1,-1,-1
61,39,240,162,67,155,-1,-1,-1
61,38,607,143,37,94,-1,-1,-1
61,16,927,109,116,258,-1,-1,-1
61,10,1041,133,115,235,-1,-1,-1
62,47,459,140,22,47,-1,-1,-1
62,44,570,148,25,71,-1,-1,-1
62,43,541,133,27,84,-1,-1,-1
62,38,611,143,40,97,-1,-1,-1
62,16,954,105,119,262,-1,-1,-1
62,10,1076,134,116,234,-1,-1,-1
63,55,422,140,18,34,-1,-1,-1
63,47,456,140,21,47,-1,-1,-1
63,44,571,147,25,71,-1,-1,-1
63,43,542,134,27,85,-1,-1,-1
63,38,613,145,42,98,-1,-1,-1
63,16,973,104,126,263,-1,-1,-1
63,10,1114,131,110,234,-1,-1,-1
64,55,422,141,18,32,-1,-1,-1
64,47,451,140,22,48,-1,-1,-1
64,44,573,147,24,71,-1,-1,-1
64,43,544,132,26,81,-1,-1,-1
64,38,616,145,41,100,-1,-1,-1
64,16,993,105,136,262,-1,-1,-1
64,10,1146,127,96,236,-1,-1,-1
65,55,421,141,19,34,-1,-1,-1
65,47,449,141,22,50,-1,-1,-1
65,44,575,147,25,72,-1,-1,-1
65,43,546,133,26,79,-1,-1,-1
65,38,622,144,40,102,-1,-1,-1
65,16,1019,107,145,261,-1,-1,-1
66,55,417,140,19,34,-1,-1,-1
66,47,447,141,22,52,-1,-1,-1
66,44,576,149,25,72,-1,-1,-1
66,43,547,136,26,81,-1,-1,-1
66,38,627,143,40,104,-1,-1,-1
66,16,1067,104,144,263,-1,-1,-1
67,57,513,142,15,32,-1,-1,-1
67,55,415,140,19,34,-1,-1,-1
67,47,444,141,23,53,-1,-1,-1
67,44,577,149,27,72,-1,-1,-1
67,43,548,137,25,82,-1,-1,-1
67,38,631,143,42,106,-1,-1,-1
67,16,1109,101,130,265,-1,-1,-1
68,57,511,142,15,32,-1,-1,-1
68,55,413,140,19,34,-1,-1,-1
68,47,442,139,22,52,-1,-1,-1
68,44,579,148,27,73,-1,-1,-1
68,43,548,139,26,84,-1,-1,-1
68,38,634,144,42,107,-1,-1,-1
69,57,510,142,16,32,-1,-1,-1
69,55,412,141,18,34,-1,-1,-1
69,47,439,139,22,53,-1,-1,-1
69,44,581,148,27,74,-1,-1,-1
69,43,549,140,26,83,-1,-1,-1
69,38,640,143,41,109,-1,-1,-1
70,57,509,143,16,31,-1,-1,-1
70,55,410,140,19,35,-1,-1,-1
70,47,437,137,22,50,-1,-1,-1
70,44,584,146,27,75,-1,-1,-1
70,43,549,140,27,84,-1,-1,-1
70,38,644,142,42,110,-1,-1,-1
71,57,508,142,14,31,-1,-1,-1
71,55,409,141,20,35,-1,-1,-1
71,47,435,139,22,51,-1,-1,-1
71,44,587,144,29,78,-1,-1,-1
71,43,550,136,27,88,-1,-1,-1
71,38,649,143,43,111,-1,-1,-1
72,57,507,142,14,32,-1,-1,-1
72,47,434,139,21,50,-1,-1,-1
72,44,589,144,29,79,-1,-1,-1
72,43,550,134,28,90,-1,-1,-1
72,38,654,144,45,113,-1,-1,-1
73,57,505,142,14,32,-1,-1,-1
73,44,592,146,29,79,-1,-1,-1
73,43,550,135,29,92,-1,-1,-1
73,38,660,145,45,116,-1,-1,-1
74,57,503,142,14,32,-1,-1,-1
74,44,595,146,29,79,-1,-1,-1
74,43,551,135,29,93,-1,-1,-1
74,38,665,144,46,118,-1,-1,-1
75,57,501,143,15,32,-1,-1,-1
75,44,599,145,29,80,-1,-1,-1
75,43,553,135,28,95,-1,-1,-1
75,38,673,144,46,118,-1,-1,-1
76,44,601,145,31,81,-1,-1,-1
76,43,551,133,30,98,-1,-1,-1
76,38,680,144,47,120,-1,-1,-1
77,44,603,145,34,82,-1,-1,-1
77,43,552,131,30,100,-1,-1,-1
77,38,686,145,48,121,-1,-1,-1
78,63,424,138,19,46,-1,-1,-1
78,60,667,146,28,84,-1,-1,-1
78,44,606,147,34,81,-1,-1,-1
78,43,554,131,30,101,-1,-1,-1
78,38,689,146,50,123,-1,-1,-1
79,63,423,138,19,47,-1,-1,-1
79,60,670,144,29,84,-1,-1,-1
79,57,494,143,16,34,-1,-1,-1
79,44,608,147,34,82,-1,-1,-1
79,43,555,132,31,101,-1,-1,-1
79,38,698,146,48,124,-1,-1,-1
80,63,421,138,20,49,-1,-1,-1
80,60,670,145,31,84,-1,-1,-1
80,44,608,146,35,83,-1,-1,-1
80,43,556,133,31,102,-1,-1,-1
80,38,706,143,48,129,-1,-1,-1
81,63,419,136,21,49,-1,-1,-1
81,60,672,147,32,82,-1,-1,-1
81,44,611,147,35,84,-1,-1,-1
81,43,557,132,32,103,-1,-1,-1
81,38,712,143,50,130,-1,-1,-1
82,63,417,136,21,47,-1,-1,-1
82,60,675,148,32,82,-1,-1,-1
82,44,614,148,36,84,-1,-1,-1
82,43,558,131,34,104,-1,-1,-1
82,38,717,147,52,133,-1,-1,-1
83,64,509,146,14,31,-1,-1,-1
83,63,416,137,20,46,-1,-1,-1
83,60,677,147,33,83,-1,-1,-1
83,57,485,143,16,34,-1,-1,-1
83,44,616,146,37,86,-1,-1,-1
83,43,560,130,34,104,-1,-1,-1
83,38,724,148,53,136,-1,-1,-1
84,64,507,146,15,32,-1,-1,-1
84,60,679,148,34,84,-1,-1,-1
84,57,482,143,17,34,-1,-1,-1
84,44,620,147,36,87,-1,-1,-1
84,43,559,129,36,108,-1,-1,-1
84,38,732,148,54,138,-1,-1,-1
85,64,503,146,15,32,-1,-1,-1
85,60,682,149,35,85,-1,-1,-1
85,57,479,142,18,35,-1,-1,-1
85,44,622,147,37,88,-1,-1,-1
85,43,557,129,39,110,-1,-1,-1
85,38,742,147,53,141,-1,-1,-1
86,64,501,145,15,32,-1,-1,-1
86,60,683,150,36,86,-1,-1,-1
86,57,478,142,18,35,-1,-1,-1
86,44,625,147,38,90,-1,-1,-1
86,43,559,129,40,113,-1,-1,-1
86,38,750,148,56,143,-1,-1,-1
87,64,499,146,14,32,-1,-1,-1
87,60,684,150,37,86,-1,-1,-1
87,57,476,141,18,37,-1,-1,-1
87,44,627,148,39,91,-1,-1,-1
87,43,565,128,38,114,-1,-1,-1
87,38,753,150,59,145,-1,-1,-1
88,60,688,148,37,89,-1,-1,-1
88,57,474,140,18,38,-1,-1,-1
88,44,628,147,40,93,-1,-1,-1
88,43,569,125,38,117,-1,-1,-1
88,38,755,149,62,148,-1,-1,-1
89,60,694,148,38,88,-1,-1,-1
89,57,473,141,18,37,-1,-1,-1
89,44,631,146,40,93,-1,-1,-1
89,43,572,125,37,118,-1,-1,-1
89,38,770,149,57,149,-1,-1,-1
90,60,698,149,38,88,-1,-1,-1
90,57,470,142,17,38,-1,-1,-1
90,44,632,146,40,95,-1,-1,-1
90,43,576,127,37,118,-1,-1,-1
90,38,781,149,57,151,-1,-1,-1
91,60,702,151,37,88,-1,-1,-1
91,57,468,142,16,38,-1,-1,-1
91,44,633,146,40,96,-1,-1,-1
91,43,579,128,37,118,-1,-1,-1
91,38,790,151,59,154,-1,-1,-1
92,60,706,149,37,88,-1,-1,-1
92,57,465,142,17,37,-1,-1,-1
92,44,634,148,41,97,-1,-1,-1
92,43,582,130,38,118,-1,-1,-1
92,38,797,153,63,161,-1,-1,-1
93,60,710,149,36,90,-1,-1,-1
93,57,463,142,17,36,-1,-1,-1
93,44,635,148,41,99,-1,-1,-1
93,43,585,129,37,120,-1,-1,-1
93,38,809,153,65,164,-1,-1,-1
94,60,713,151,37,91,-1,-1,-1
94,57,461,142,17,35,-1,-1,-1
94,44,637,145,41,102,-1,-1,-1
94,43,587,130,38,122,-1,-1,-1
94,38,826,152,63,166,-1,-1,-1
95,60,717,152,36,91,-1,-1,-1
95,57,460,143,16,36,-1,-1,-1
95,44,640,146,42,101,-1,-1,-1
95,43,588,131,39,122,-1,-1,-1
95,38,838,152,64,170,-1,-1,-1
96,60,723,151,35,93,-1,-1,-1
96,57,455,144,18,37,-1,-1,-1
96,44,641,147,43,103,-1,-1,-1
96,43,589,132,41,124,-1,-1,-1
96,38,849,153,74,175,-1,-1,-1
97,60,726,150,37,94,-1,-1,-1
97,57,452,144,18,37,-1,-1,-1
97,44,644,149,43,104,-1,-1,-1
97,43,591,132,42,126,-1,-1,-1
97,38,854,154,82,180,-1,-1,-1
98,72,476,146,16,37,-1,-1,-1
98,60,732,148,37,93,-1,-1,-1
98,57,450,144,18,39,-1,-1,-1
98,44,646,150,43,105,-1,-1,-1
98,43,596,132,41,129,-1,-1,-1
98,38,863,153,82,185,-1,-1,-1
99,73,547,145,16,38,-1,-1,-1
99,72,473,146,16,37,-1,-1,-1
99,60,737,150,39,94,-1,-1,-1
99,57,450,143,17,39,-1,-1,-1
99,44,648,149,44,107,-1,-1,-1
99,43,601,131,41,129,-1,-1,-1
99,38,886,151,77,188,-1,-1,-1
100,73,546,143,18,39,-1,-1,-1
100,72,470,145,16,38,-1,-1,-1
100,60,740,151,41,96,-1,-1,-1
100,57,448,142,17,40,-1,-1,-1
100,44,651,148,45,110,-1,-1,-1
100,43,605,130,42,131,-1,-1,-1
100,38,905,153,73,193,-1,-1,-1
101,72,465,143,17,40,-1,-1,-1
101,60,744,152,41,95,-1,-1,-1
101,57,444,143,18,39,-1,-1,-1
101,44,653,149,45,114,-1,-1,-1
101,43,608,131,42,133,-1,-1,-1
101,38,919,154,82,198,-1,-1,-1
102,72,463,143,17,39,-1,-1,-1
102,60,749,152,40,97,-1,-1,-1
102,57,441,143,18,39,-1,-1,-1
102,44,656,149,46,116,-1,-1,-1
102,43,611,130,43,134,-1,-1,-1
102,38,930,154,89,204,-1,-1,-1
103,75,371,142,20,35,-1,-1,-1
103,72,461,143,17,41,-1,-1,-1
103,60,753,151,41,99,-1,-1,-1
103,57,438,143,18,39,-1,-1,-1
103,44,660,149,46,116,-1,-1,-1
103,43,613,130,44,134,-1,-1,-1
103,38,949,154,90,207,-1,-1,-1
104,72,461,143,17,43,-1,-1,-1
104,60,757,152,42,101,-1,-1,-1
104,57,436,143,18,40,-1,-1,-1
104,44,665,149,47,118,-1,-1,-1
104,43,606,130,51,138,-1,-1,-1
104,38,976,151,86,211,-1,-1,-1
105,72,462,143,18,43,-1,-1,-1
105,60,763,151,41,102,-1,-1,-1
105,57,434,142,18,39,-1,-1,-1
105,44,668,150,49,122,-1,-1,-1
105,43,598,128,60,143,-1,-1,-1
105,38,994,149,92,215,-1,-1,-1
106,72,457,144,17,42,-1,-1,-1
106,60,768,151,41,104,-1,-1,-1
106,57,432,142,17,38,-1,-1,-1
106,44,672,151,51,125,-1,-1,-1
106,43,593,128,68,147,-1,-1,-1
106,38,1008,151,106,216,-1,-1,-1
107,72,455,145,16,41,-1,-1,-1
107,60,775,150,41,105,-1,-1,-1
107,57,430,141,17,37,-1,-1,-1
107,44,675,151,51,125,-1,-1,-1
107,43,592,128,73,151,-1,-1,-1
107,38,1019,150,115,219,-1,-1,-1
108,60,781,151,42,108,-1,-1,-1
108,57,427,141,17,35,-1,-1,-1
108,44,678,150,51,127,-1,-1,-1
108,43,593,128,75,153,-1,-1,-1
108,38,1041,147,114,222,-1,-1,-1
109,60,785,153,45,110,-1,-1,-1
109,57,425,141,17,35,-1,-1,-1
109,44,682,149,55,129,-1,-1,-1
109,43,603,128,72,153,-1,-1,-1
109,38,1078,143,104,223,-1,-1,-1
110,60,791,154,45,111,-1,-1,-1
110,57,424,141,17,35,-1,-1,-1
110,44,686,151,56,132,-1,-1,-1
110,43,616,131,65,154,-1,-1,-1
110,38,1109,143,99,224,-1,-1,-1
111,72,441,144,17,43,-1,-1,-1
111,60,797,152,45,111,-1,-1,-1
111,44,690,153,56,135,-1,-1,-1
111,43,625,132,60,156,-1,-1,-1
111,38,1127,143,99,226,-1,-1,-1
112,72,438,144,17,42,-1,-1,-1
112,60,803,152,43,112,-1,-1,-1
112,44,695,154,59,137,-1,-1,-1
112,43,632,135,56,156,-1,-1,-1
112,38,1141,162,94,216,-1,-1,-1
113,72,434,144,19,40,-1,-1,-1
113,60,808,152,46,115,-1,-1,-1
113,44,700,153,59,139,-1,-1,-1
113,43,636,135,54,157,-1,-1,-1
114,60,812,153,50,118,-1,-1,-1
114,44,706,153,60,142,-1,-1,-1
114,43,641,134,53,160,-1,-1,-1
115,60,821,153,48,119,-1,-1,-1
115,44,711,156,63,143,-1,-1,-1
115,43,643,134,53,164,-1,-1,-1
116,78,410,141,18,35,-1,-1,-1
116,77,499,142,16,36,-1,-1,-1
116,60,829,152,47,120,-1,-1,-1
116,44,716,157,66,143,-1,-1,-1
116,43,639,134,58,167,-1,-1,-1
117,78,409,141,17,34,-1,-1,-1
117,77,502,143,15,37,-1,-1,-1
117,72,426,142,18,38,-1,-1,-1
117,60,835,153,51,121,-1,-1,-1
117,44,721,158,68,144,-1,-1,-1
117,43,638,136,62,171,-1,-1,-1
118,78,406,142,17,35,-1,-1,-1
118,77,505,143,15,38,-1,-1,-1
118,72,424,142,18,38,-1,-1,-1
118,60,842,155,53,124,-1,-1,-1
118,44,724,161,69,146,-1,-1,-1
118,43,644,138,63,176,-1,-1,-1
119,78,403,142,18,37,-1,-1,-1
119,77,508,143,15,37,-1,-1,-1
119,72,422,143,18,37,-1,-1,-1
119,60,849,156,56,126,-1,-1,-1
119,44,726,162,69,148,-1,-1,-1
119,43,653,137,62,178,-1,-1,-1
120,80,553,145,15,36,-1,-1,-1
120,78,402,142,18,36,-1,-1,-1
120,77,510,143,16,38,-1,-1,-1
120,72,420,143,19,36,-1,-1,-1
120,60,858,156,57,128,-1,-1,-1
120,44,729,165,68,152,-1,-1,-1
120,43,665,134,58,180,-1,-1,-1
121,80,553,144,17,38,-1,-1,-1
121,77,514,143,14,37,-1,-1,-1
121,72,416,143,20,36,-1,-1,-1
121,60,869,154,55,129,-1,-1,-1
121,44,733,167,69,156,-1,-1,-1
121,43,672,136,59,184,-1,-1,-1
122,80,553,142,19,40,-1,-1,-1
122,77,517,141,14,37,-1,-1,-1
122,72,415,143,19,36,-1,-1,-1
122,60,879,153,54,132,-1,-1,-1
122,44,738,167,66,159,-1,-1,-1
122,43,679,139,61,188,-1,-1,-1
123,80,553,142,20,40,-1,-1,-1
